# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.from.cache.count,1774281303990000000,1774281364022000000,0
workspaceModel.updates.precise.ms,1774281303990000000,1774281364022000000,16
workspaceModel.to.snapshot.ms,1774281303990000000,1774281364022000000,0
workspaceModel.workspaceFileIndexData.instances.count,1774281303990000000,1774281364022000000,2
workspaceModel.entityStorageSnapshotImpl.instances.count,1774281303990000000,1774281364022000000,48
workspaceModel.updates.ms,1774281303990000000,1774281364022000000,47
workspaceModel.workspaceFileIndexData.markDirty.ms,1774281303990000000,1774281364022000000,0
FileNameCache.queries,1774281303990000000,1774281364022000000,8656064
VFS.invertedFileNameIndex.requests,1774281303990000000,1774281364022000000,2
VFS.contentStorage.recordsRead,1774281303990000000,1774281364022000000,28
VFS.fileChildByName,1774281303990000000,1774281364022000000,191281
VFS.contentStorage.recordsReadDecompressed,1774281303990000000,1774281364022000000,0
VFS.contentStorage.recordsStoredSize,1774281303990000000,1774281364022000000,0
VFS.contentStorage.recordsReadSize,1774281303990000000,1774281364022000000,49824
VFS.contentStorage.recordsDeduplicated,1774281303990000000,1774281364022000000,0
VFS.contentStorage.recordsStored,1774281303990000000,1774281364022000000,0
VFS.fileByIdCache.hits,1774281303990000000,1774281364022000000,6
VFS.contentStorage.recordsDecompressionTimeUs,1774281303990000000,1774281364022000000,0
FileNameCache.totalMisses,1774281303990000000,1774281364022000000,684480
VFS.contentStorage.recordsUncompressedSize,1774281303990000000,1774281364022000000,0
VFS.contentStorage.recordsStoredCompressed,1774281303990000000,1774281364022000000,0
VFS.fileByIdCache.misses,1774281303990000000,1774281364022000000,697059
FilePageCacheLockFree.totalHeapBytesAllocated,1774281364022000000,1774281424059000000,0
FilePageCache.disposedBuffers,1774281364022000000,1774281424059000000,0
FilePageCache.totalPageDisposalsUs,1774281364022000000,1774281424059000000,0
StorageLockContext.competingThreads.90P,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774281364022000000,1774281424059000000,0
DirectByteBufferAllocator.hits,1774281364022000000,1774281424059000000,0
FilePageCache.capacityInBytes,1774281364022000000,1774281424059000000,503316478
DirectByteBufferAllocator.misses,1774281364022000000,1774281424059000000,0
MappedFileStorage.storages,1774281364022000000,1774281424059000000,16
FilePageCacheLockFree.totalBytesRead,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1774281364022000000,1774281424059000000,0
FilePageCache.pageLoads,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesAllocated,1774281364022000000,1774281424059000000,0
FilePageCache.pageHits,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesWriteMs,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesReclaimed,1774281364022000000,1774281424059000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1774281364022000000,1774281424059000000,13410
FilePageCache.pageFastCacheHits,1774281364022000000,1774281424059000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesReadMs,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesWritten,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.nativeBytesInUse,1774281364022000000,1774281424059000000,0
FilePageCache.maxRegisteredFiles,1774281364022000000,1774281424059000000,547
FilePageCache.pageLoadsAboveSizeThreshold,1774281364022000000,1774281424059000000,0
FilePageCache.totalPageLoadsUs,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1774281364022000000,1774281424059000000,0
FilePageCache.uncachedFileAccess,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.heapBytesInUse,1774281364022000000,1774281424059000000,0
DirectByteBufferAllocator.disposed,1774281364022000000,1774281424059000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774281364022000000,1774281424059000000,0
DirectByteBufferAllocator.reclaimed,1774281364022000000,1774281424059000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalBytesRequested,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1774281364022000000,1774281424059000000,0
StreamlinedBlobStorage.recordsDeleted,1774281364022000000,1774281424059000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774281364022000000,1774281424059000000,0
StreamlinedBlobStorage.recordsRelocated,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPagesHandedOver,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1774281364022000000,1774281424059000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774281364022000000,1774281424059000000,297828352
FilePageCacheLockFree.totalHeapBytesReclaimed,1774281364022000000,1774281424059000000,0
StorageLockContext.competingThreads.max,1774281364022000000,1774281424059000000,0
FilePageCacheLockFree.totalBytesWritten,1774281364022000000,1774281424059000000,0
MappedFileStorage.totalPagesMapped,1774281364022000000,1774281424059000000,21
StorageLockContext.competingThreads.avg,1774281364022000000,1774281424059000000,0.0
FilePageCacheLockFree.totalPagesRequested,1774281364022000000,1774281424059000000,0
FilePageCache.maxCacheSizeInBytes,1774281364022000000,1774281424059000000,297828352
FilePageCacheLockFree.totalPagesRequestsMs,1774281364022000000,1774281424059000000,0
MappedFileStorage.totalBytesMapped,1774281364022000000,1774281424059000000,252968960
StreamlinedBlobStorage.recordsAllocated,1774281364022000000,1774281424059000000,0
ReadAction.executionsCount,1774281364022000000,1774281424059000000,6869
AWTEventQueue.dispatchTimeTotalNS,1774281364022000000,1774281424059000000,1617758584
AWTEventQueue.dispatchTimeMaxNs,1774281364022000000,1774281424059000000,0
FlushQueue.waitingTimeAvgNs,1774281364022000000,1774281424059000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1774281364022000000,1774281424059000000,1740
NonBlockingReadAction.failedExecutionsCount,1774281364022000000,1774281424059000000,0
NonBlockingReadAction.finalizedExecutionsCount,1774281364022000000,1774281424059000000,1
AWTEventQueue.dispatchTimeAvgNs,1774281364022000000,1774281424059000000,0.0
FlushQueue.executionTimeMaxNs,1774281364022000000,1774281424059000000,0
FlushQueue.queueSizeAvg,1774281364022000000,1774281424059000000,0.0
FlushQueue.queueSize90P,1774281364022000000,1774281424059000000,0
FlushQueue.executionTimeAvgNs,1774281364022000000,1774281424059000000,0.0
AWTEventQueue.eventsDispatched,1774281364022000000,1774281424059000000,0
FlushQueue.waitingTimeMaxNs,1774281364022000000,1774281424059000000,0
FlushQueue.waitingTime90PNs,1774281364022000000,1774281424059000000,0
NonBlockingReadAction.failedExecutionTimeUs,1774281364022000000,1774281424059000000,0
WriteAction.executionsCount,1774281364022000000,1774281424059000000,0
AWTEventQueue.dispatchTime90PNs,1774281364022000000,1774281424059000000,0
FlushQueue.tasksExecuted,1774281364022000000,1774281424059000000,0
FlushQueue.queueSizeMax,1774281364022000000,1774281424059000000,0
FlushQueue.executionTime90PNs,1774281364022000000,1774281424059000000,0
Indexes.stubs.lookups,1774281364022000000,1774281424059000000,0
Indexes.allKeys.lookupDuration90PMs,1774281364022000000,1774281424059000000,0.0
Indexing.writesQueuedMax,1774281364022000000,1774281424059000000,0
IndexesFlusher.totalContentionQuotaSpent,1774281364022000000,1774281424059000000,0
Indexes.stubs.lookupDurationMaxMs,1774281364022000000,1774281424059000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1774281364022000000,1774281424059000000,0.0
Indexes.entries.lookups,1774281364022000000,1774281424059000000,0
Indexing.cache.totalCacheEvicted,1774281364022000000,1774281424059000000,0
Indexing.cache.totalCacheAccesses,1774281364022000000,1774281424059000000,0
Indexes.entries.lookupDurationMaxMs,1774281364022000000,1774281424059000000,0.0
Indexes.allKeys.lookups,1774281364022000000,1774281424059000000,0
IndexesFlusher.totalFlushesRetried,1774281364022000000,1774281424059000000,0
Indexing.cache.totalCacheMisses,1774281364022000000,1774281424059000000,0
Indexes.stubs.lookupDurationAvgMs,1774281364022000000,1774281424059000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1774281364022000000,1774281424059000000,0
Indexes.entries.lookupDuration90PMs,1774281364022000000,1774281424059000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1774281364022000000,1774281424059000000,0
IndexesFlusher.totalFlushes,1774281364022000000,1774281424059000000,59
IndexesFlusher.totalFlushingTimeUs,1774281364022000000,1774281424059000000,242315
Indexes.entries.lookupDurationAvgMs,1774281364022000000,1774281424059000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1774281364022000000,1774281424059000000,0
Indexing.totalTimeIndexersSleptMs,1774281364022000000,1774281424059000000,0
Indexes.stubs.lookupDuration90PMs,1774281364022000000,1774281424059000000,0.0
