# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
parser.JAVA.time.ns,1774282058545000000,1774282118555000000,20771451
writeAction.median.wait.ms,1774282058545000000,1774282118555000000,1000
parser.XML.size.bytes,1774282058545000000,1774282118555000000,4021
DiskQueryRelay.tasksRequested,1774282058545000000,1774282118555000000,17298
lexer.XML.size.bytes,1774282058545000000,1774282118555000000,4021
writeAction.count,1774282058545000000,1774282118555000000,40
DiskQueryRelay.taskExecutionTotalTimeUs,1774282058545000000,1774282118555000000,1515745
writeAction.max.wait.ms,1774282058545000000,1774282118555000000,730
ReadAction.executionsCount,1774282058545000000,1774282118555000000,397933
AWTEventQueue.dispatchTimeTotalNS,1774282058545000000,1774282118555000000,10503705910
FlushQueue.executionTimeMaxNs,1774282058545000000,1774282118555000000,738197503
AWTEventQueue.eventsDispatched,1774282058545000000,1774282118555000000,9224
NonBlockingReadAction.finalizedExecutionsCount,1774282058545000000,1774282118555000000,909
AWTEventQueue.dispatchTimeAvgNs,1774282058545000000,1774282118555000000,1138983.1231569818
FlushQueue.queueSizeMax,1774282058545000000,1774282118555000000,204
FlushQueue.executionTime90PNs,1774282058545000000,1774282118555000000,172031
FlushQueue.waitingTimeMaxNs,1774282058545000000,1774282118555000000,1182793727
NonBlockingReadAction.failedExecutionTimeUs,1774282058545000000,1774282118555000000,282349
WriteAction.executionsCount,1774282058545000000,1774282118555000000,40
FlushQueue.queueSizeAvg,1774282058545000000,1774282118555000000,33.78028582876987
AWTEventQueue.dispatchTimeMaxNs,1774282058545000000,1774282118555000000,738197503
FlushQueue.executionTimeAvgNs,1774282058545000000,1774282118555000000,609792.773206892
NonBlockingReadAction.failedExecutionsCount,1774282058545000000,1774282118555000000,10
FlushQueue.waitingTime90PNs,1774282058545000000,1774282118555000000,195035135
NonBlockingReadAction.finalizedExecutionTimeUs,1774282058545000000,1774282118555000000,720240
FlushQueue.queueSize90P,1774282058545000000,1774282118555000000,119
FlushQueue.tasksExecuted,1774282058545000000,1774282118555000000,7487
AWTEventQueue.dispatchTime90PNs,1774282058545000000,1774282118555000000,1212415
FlushQueue.waitingTimeAvgNs,1774282058545000000,1774282118555000000,5.93175074817684E7
jps.apply.loaded.storage.ms,1774282058545000000,1774282118555000000,18
jps.load.project.to.empty.storage.ms,1774282058545000000,1774282118555000000,113
jps.library.entities.serializer.load.entities.ms,1774282058545000000,1774282118555000000,10
jps.library.entities.serializer.save.entities.ms,1774282058545000000,1774282118555000000,0
jps.global.handle.changed.events.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1774282058545000000,1774282118555000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1774282058545000000,1774282118555000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1774282058545000000,1774282118555000000,15
jps.save.global.entities.ms,1774282058545000000,1774282118555000000,24
workspaceModel.moduleBridge.update.option.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleBridge.before.changed.ms,1774282058545000000,1774282118555000000,0
jps.module.iml.entities.serializer.save.entities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1774282058545000000,1774282118555000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1774282058545000000,1774282118555000000,3
jps.save.changed.project.entities.ms,1774282058545000000,1774282118555000000,2
jps.facet.change.listener.before.change.events.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.global.updates.ms,1774282058545000000,1774282118555000000,7
jps.global.handle.before.change.events.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1774282058545000000,1774282118555000000,0
workspaceModel.sync.entities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1774282058545000000,1774282118555000000,5
workspaceModel.load.cache.metadata.from.file.ms,1774282058545000000,1774282118555000000,21
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1774282058545000000,1774282118555000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1774282058545000000,1774282118555000000,98
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1774282058545000000,1774282118555000000,31
jps.global.get.libraries.ms,1774282058545000000,1774282118555000000,2
jps.project.serializers.load.ms,1774282058545000000,1774282118555000000,64
workspaceModel.load.cache.from.file.ms,1774282058545000000,1774282118555000000,376
jps.app.storage.content.writer.save.component.ms,1774282058545000000,1774282118555000000,9
workspaceModel.moduleBridge.facet.initialization.ms,1774282058545000000,1774282118555000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1774282058545000000,1774282118555000000,2
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1774282058545000000,1774282118555000000,2
jps.storage.jps.conf.reader.load.component.ms,1774282058545000000,1774282118555000000,9
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1774282058545000000,1774282118555000000,20
workspaceModel.save.cache.to.file.ms,1774282058545000000,1774282118555000000,218
jps.app.storage.content.reader.load.component.ms,1774282058545000000,1774282118555000000,4
workspaceModel.do.save.caches.ms,1774282058545000000,1774282118555000000,246
jps.reload.project.entities.ms,1774282058545000000,1774282118555000000,0
jps.artifact.entities.serializer.load.entities.ms,1774282058545000000,1774282118555000000,1
jps.artifact.entities.serializer.save.entities.ms,1774282058545000000,1774282118555000000,0
jps.project.serializers.save.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1774282058545000000,1774282118555000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1774282058545000000,1774282118555000000,136
jps.global.initialize.library.bridges.after.loading.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1774282058545000000,1774282118555000000,0
workspaceModel.global.apply.state.to.project.ms,1774282058545000000,1774282118555000000,22
workspaceModel.global.updates.count,1774282058545000000,1774282118555000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1774282058545000000,1774282118555000000,1876
jps.facet.change.listener.process.change.events.ms,1774282058545000000,1774282118555000000,0
jps.global.get.library.ms,1774282058545000000,1774282118555000000,0
workspaceModel.orphan.listener.update.ms,1774282058545000000,1774282118555000000,6
jps.global.initialize.library.bridges.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.entities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1774282058545000000,1774282118555000000,0
workspaceModel.mutableEntityStorage.instances.count,1774282058545000000,1774282118555000000,93
workspaceModel.mutableEntityStorage.modify.entity.ms,1774282058545000000,1774282118555000000,4
jps.load.initial.state.ms,1774282058545000000,1774282118555000000,21
jps.facet.change.listener.init.bridge.ms,1774282058545000000,1774282118555000000,0
jps.global.get.library.by.name.ms,1774282058545000000,1774282118555000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1774282058545000000,1774282118555000000,5
jps.module.iml.entities.serializer.load.entities.ms,1774282058545000000,1774282118555000000,99
FilePageCacheLockFree.heapBytesInUse,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalBytesWritten,1774282058545000000,1774282118555000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.reclaimed,1774282058545000000,1774282118555000000,3
FilePageCache.totalPageLoadsUs,1774282058545000000,1774282118555000000,448515
FilePageCache.capacityInBytes,1774282058545000000,1774282118555000000,503316478
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774282058545000000,1774282118555000000,8209938
FilePageCacheLockFree.housekeeperTurnsSkipped,1774282058545000000,1774282118555000000,0
StorageLockContext.competingThreads.max,1774282058545000000,1774282118555000000,1
FilePageCache.disposedBuffers,1774282058545000000,1774282118555000000,3
FilePageCacheLockFree.totalPagesWritten,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.hits,1774282058545000000,1774282118555000000,3
FilePageCacheLockFree.totalNativeBytesAllocated,1774282058545000000,1774282118555000000,0
FilePageCache.pageFastCacheHits,1774282058545000000,1774282118555000000,62744
FilePageCache.totalPageDisposalsUs,1774282058545000000,1774282118555000000,1356
FilePageCache.maxCacheSizeInBytes,1774282058545000000,1774282118555000000,375414784
StorageLockContext.competingThreads.avg,1774282058545000000,1774282118555000000,0.00847457627118644
FilePageCacheLockFree.totalPagesReadMs,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalPagesHandedOver,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.disposed,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalPagesReclaimed,1774282058545000000,1774282118555000000,0
StreamlinedBlobStorage.recordsDeleted,1774282058545000000,1774282118555000000,27
FilePageCache.pageLoadsAboveSizeThreshold,1774282058545000000,1774282118555000000,0
MappedFileStorage.totalPagesMapped,1774282058545000000,1774282118555000000,21
FilePageCacheLockFree.totalPagesRequestsMs,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.nativeBytesInUse,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalPagesRequested,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774282058545000000,1774282118555000000,375414784
StorageLockContext.competingThreads.90P,1774282058545000000,1774282118555000000,0
FilePageCache.pageHits,1774282058545000000,1774282118555000000,21752
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1774282058545000000,1774282118555000000,40352354
FilePageCache.maxRegisteredFiles,1774282058545000000,1774282118555000000,550
StreamlinedBlobStorage.recordsRelocated,1774282058545000000,1774282118555000000,0
StreamlinedBlobStorage.recordsAllocated,1774282058545000000,1774282118555000000,549598
MappedFileStorage.storages,1774282058545000000,1774282118555000000,16
FilePageCacheLockFree.totalBytesRead,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.misses,1774282058545000000,1774282118555000000,361
MappedFileStorage.totalTimeSpentOnMappingUs,1774282058545000000,1774282118555000000,16075
FilePageCacheLockFree.totalPagesAllocated,1774282058545000000,1774282118555000000,0
MappedFileStorage.totalBytesMapped,1774282058545000000,1774282118555000000,252968960
FilePageCacheLockFree.totalHeapBytesReclaimed,1774282058545000000,1774282118555000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774282058545000000,1774282118555000000,0
FilePageCache.pageLoads,1774282058545000000,1774282118555000000,364
FilePageCacheLockFree.housekeeperTurnsDone,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalPagesWriteMs,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalBytesRequested,1774282058545000000,1774282118555000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1774282058545000000,1774282118555000000,0
FilePageCache.uncachedFileAccess,1774282058545000000,1774282118555000000,185
cacheStateStorage.get.counter,1774282058545000000,1774282118555000000,138
cacheStateStorage.set.counter,1774282058545000000,1774282118555000000,6
cacheStateStorage.set.duration,1774282058545000000,1774282118555000000,40
cacheStateStorage.get.duration,1774282058545000000,1774282118555000000,104
workspaceModel.replace.project.model.ms,1774282058545000000,1774282118555000000,8
workspaceModel.loading.total.ms,1774282058545000000,1774282118555000000,380
workspaceModel.pre.handlers.ms,1774282058545000000,1774282118555000000,1
workspaceModel.collect.changes.ms,1774282058545000000,1774282118555000000,0
workspaceModel.on.before.changed.ms,1774282058545000000,1774282118555000000,19
workspaceModel.updates.precise.ms,1774282058545000000,1774282118555000000,16
workspaceModel.updates.count,1774282058545000000,1774282118555000000,13
workspaceModel.cachedValue.calculated.count,1774282058545000000,1774282118555000000,620
workspaceModel.cachedValue.total.get.count,1774282058545000000,1774282118555000000,7597
workspaceModel.workspaceFileIndexData.instances.count,1774282058545000000,1774282118555000000,2
workspaceModel.entityStorageSnapshotImpl.instances.count,1774282058545000000,1774282118555000000,48
workspaceModel.workspaceFileIndexData.markDirty.ms,1774282058545000000,1774282118555000000,0
workspaceModel.cachedValue.from.cache.count,1774282058545000000,1774282118555000000,6977
workspaceModel.full.replace.project.model.ms,1774282058545000000,1774282118555000000,3
workspaceModel.init.bridges.ms,1774282058545000000,1774282118555000000,2
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1774282058545000000,1774282118555000000,15
workspaceModel.workspaceFileIndexData.getPackageName.ms,1774282058545000000,1774282118555000000,9
workspaceModel.updates.ms,1774282058545000000,1774282118555000000,55
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1774282058545000000,1774282118555000000,84
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1774282058545000000,1774282118555000000,177
workspaceModel.workspaceFileIndexData.processFileSets.ms,1774282058545000000,1774282118555000000,0
workspaceModel.on.changed.ms,1774282058545000000,1774282118555000000,20
workspaceModel.cachedValueWithParameters.total.get.count,1774282058545000000,1774282118555000000,0
workspaceModel.cachedValue.clear.count,1774282058545000000,1774282118555000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1774282058545000000,1774282118555000000,1
workspaceModel.to.snapshot.ms,1774282058545000000,1774282118555000000,0
workspaceModel.workspaceFileIndexData.init.ms,1774282058545000000,1774282118555000000,96
workspaceModel.check.recursive.update.ms,1774282058545000000,1774282118555000000,1
workspaceModel.initializing.ms,1774282058545000000,1774282118555000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1774282058545000000,1774282118555000000,1006
workspaceModel.cachedValueWithParameters.clear.count,1774282058545000000,1774282118555000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1774282058545000000,1774282118555000000,0
workspaceModel.update.unloaded.entities.ms,1774282058545000000,1774282118555000000,0
workspaceModel.loading.from.cache.ms,1774282058545000000,1774282118555000000,369
workspaceModel.cachedValueWithParameters.calculated.count,1774282058545000000,1774282118555000000,0
JVM.usedHeapBytes,1774282118555000000,1774282178557000000,587202560
JVM.GC.collectionTimesMs,1774282118555000000,1774282178557000000,37
JVM.newThreadsCount,1774282118555000000,1774282178557000000,4
JVM.totalSafepointCount,1774282118555000000,1774282178557000000,35
JVM.totalDirectByteBuffersBytes,1774282118555000000,1774282178557000000,378702112
JVM.usedNativeBytes,1774282118555000000,1774282178557000000,500270576
JVM.GC.collections,1774282118555000000,1774282178557000000,3
JVM.totalTimeToSafepointsMs,1774282118555000000,1774282178557000000,2
JVM.totalCpuTimeMs,1774282118555000000,1774282178557000000,5167
OS.loadAverage,1774282118555000000,1774282178557000000,26.919921875
JVM.totalBytesAllocated,1774282118555000000,1774282178557000000,82885608
JVM.totalTimeAtSafepointsMs,1774282118555000000,1774282178557000000,40
JVM.maxThreadCount,1774282118555000000,1774282178557000000,127
JVM.maxHeapBytes,1774282118555000000,1774282178557000000,2147483648
JVM.threadCount,1774282118555000000,1774282178557000000,70
VFS.contentStorage.recordsRead,1774282118555000000,1774282178557000000,2
FileNameCache.totalMisses,1774282118555000000,1774282178557000000,448
FileNameCache.queries,1774282118555000000,1774282178557000000,3328
VFS.invertedFileNameIndex.requests,1774282118555000000,1774282178557000000,0
VFS.fileByIdCache.misses,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsStoredSize,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsReadDecompressed,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsStored,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsUncompressedSize,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsDeduplicated,1774282118555000000,1774282178557000000,0
VFS.fileByIdCache.hits,1774282118555000000,1774282178557000000,0
VFS.contentStorage.recordsStoredCompressed,1774282118555000000,1774282178557000000,0
VFS.fileChildByName,1774282118555000000,1774282178557000000,940
VFS.contentStorage.recordsReadSize,1774282118555000000,1774282178557000000,3910
Indexing.cache.totalCacheMisses,1774282118555000000,1774282178557000000,4
Indexing.cache.totalCacheAccesses,1774282118555000000,1774282178557000000,10
Indexing.writer_2.totalTimeSpentWritingMs,1774282118555000000,1774282178557000000,0
Indexes.stubs.lookupDurationAvgMs,1774282118555000000,1774282178557000000,1.375
Indexing.writer_3.totalTimeSpentWritingMs,1774282118555000000,1774282178557000000,0
Indexes.allKeys.lookupDurationMaxMs,1774282118555000000,1774282178557000000,0.0
Indexing.writesQueuedMin,1774282118555000000,1774282178557000000,0
Indexes.stubs.lookupDuration90PMs,1774282118555000000,1774282178557000000,9.0
Indexes.entries.lookups,1774282118555000000,1774282178557000000,0
Indexing.cache.totalCacheEvicted,1774282118555000000,1774282178557000000,4
Indexes.stubs.lookupDurationMaxMs,1774282118555000000,1774282178557000000,9.0
Indexing.totalTimeIndexersSleptMs,1774282118555000000,1774282178557000000,0
IndexesFlusher.totalFlushesRetried,1774282118555000000,1774282178557000000,0
Indexes.allKeys.lookupDurationAvgMs,1774282118555000000,1774282178557000000,0.0
Indexes.entries.lookupDurationAvgMs,1774282118555000000,1774282178557000000,0.0
Indexes.allKeys.lookupDuration90PMs,1774282118555000000,1774282178557000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1774282118555000000,1774282178557000000,0
Indexing.writesQueuedAvg,1774282118555000000,1774282178557000000,0.0
IndexesFlusher.totalFlushingTimeUs,1774282118555000000,1774282178557000000,291755
Indexing.writesQueuedMax,1774282118555000000,1774282178557000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774282118555000000,1774282178557000000,0
IndexesFlusher.totalContentionQuotaSpent,1774282118555000000,1774282178557000000,0
IndexesFlusher.totalFlushes,1774282118555000000,1774282178557000000,59
Indexes.entries.lookupDurationMaxMs,1774282118555000000,1774282178557000000,0.0
Indexes.stubs.lookups,1774282118555000000,1774282178557000000,8
Indexes.entries.lookupDuration90PMs,1774282118555000000,1774282178557000000,0.0
Indexes.allKeys.lookups,1774282118555000000,1774282178557000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.commit.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1774282118555000000,1774282178557000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1774282118555000000,1774282178557000000,0
writeAction.wait.ms,1774282118555000000,1774282178557000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1774282118555000000,1774282178557000000,35782
DiskQueryRelay.tasksExecuted,1774282118555000000,1774282178557000000,80
writeAction.median.wait.ms,1774282118555000000,1774282178557000000,1000
DiskQueryRelay.tasksRequested,1774282118555000000,1774282178557000000,80
writeAction.count,1774282118555000000,1774282178557000000,2
DiskQueryRelay.taskExecutionTotalTimeUs,1774282118555000000,1774282178557000000,35472
writeAction.max.wait.ms,1774282118555000000,1774282178557000000,730
ReadAction.executionsCount,1774282118555000000,1774282178557000000,9058
AWTEventQueue.dispatchTimeTotalNS,1774282118555000000,1774282178557000000,601686423
FlushQueue.executionTimeMaxNs,1774282118555000000,1774282178557000000,16515071
AWTEventQueue.eventsDispatched,1774282118555000000,1774282178557000000,845
NonBlockingReadAction.finalizedExecutionsCount,1774282118555000000,1774282178557000000,17
AWTEventQueue.dispatchTimeAvgNs,1774282118555000000,1774282178557000000,711860.9041420119
FlushQueue.queueSizeMax,1774282118555000000,1774282178557000000,29
FlushQueue.executionTime90PNs,1774282118555000000,1774282178557000000,203775
FlushQueue.waitingTimeMaxNs,1774282118555000000,1774282178557000000,68157439
NonBlockingReadAction.failedExecutionTimeUs,1774282118555000000,1774282178557000000,860
WriteAction.executionsCount,1774282118555000000,1774282178557000000,2
FlushQueue.queueSizeAvg,1774282118555000000,1774282178557000000,2.2716650438169426
AWTEventQueue.dispatchTimeMaxNs,1774282118555000000,1774282178557000000,61341695
FlushQueue.executionTimeAvgNs,1774282118555000000,1774282178557000000,124415.05160662123
NonBlockingReadAction.failedExecutionsCount,1774282118555000000,1774282178557000000,2
FlushQueue.waitingTime90PNs,1774282118555000000,1774282178557000000,1073151
NonBlockingReadAction.finalizedExecutionTimeUs,1774282118555000000,1774282178557000000,5302
FlushQueue.queueSize90P,1774282118555000000,1774282178557000000,7
FlushQueue.tasksExecuted,1774282118555000000,1774282178557000000,1027
