# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1774280874809000000,1774280934943000000,7
workspaceModel.cachedValue.clear.count,1774280874809000000,1774280934943000000,0
workspaceModel.on.before.changed.ms,1774280874809000000,1774280934943000000,24
workspaceModel.updates.count,1774280874809000000,1774280934943000000,13
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1774280874809000000,1774280934943000000,0
workspaceModel.on.changed.ms,1774280874809000000,1774280934943000000,27
workspaceModel.cachedValueWithParameters.clear.count,1774280874809000000,1774280934943000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1774280874809000000,1774280934943000000,6
workspaceModel.updates.ms,1774280874809000000,1774280934943000000,74
workspaceModel.cachedValue.calculated.count,1774280874809000000,1774280934943000000,269
workspaceModel.cachedValue.from.cache.count,1774280874809000000,1774280934943000000,4911
workspaceModel.to.snapshot.ms,1774280874809000000,1774280934943000000,1
workspaceModel.update.unloaded.entities.ms,1774280874809000000,1774280934943000000,0
workspaceModel.collect.changes.ms,1774280874809000000,1774280934943000000,0
workspaceModel.initializing.ms,1774280874809000000,1774280934943000000,1
workspaceModel.workspaceFileIndexData.init.ms,1774280874809000000,1774280934943000000,233
workspaceModel.init.bridges.ms,1774280874809000000,1774280934943000000,1
workspaceModel.loading.from.cache.ms,1774280874809000000,1774280934943000000,739
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1774280874809000000,1774280934943000000,0
workspaceModel.replace.project.model.ms,1774280874809000000,1774280934943000000,4
workspaceModel.cachedValue.total.get.count,1774280874809000000,1774280934943000000,5180
workspaceModel.pre.handlers.ms,1774280874809000000,1774280934943000000,1
workspaceModel.loading.total.ms,1774280874809000000,1774280934943000000,755
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1774280874809000000,1774280934943000000,59
workspaceModel.cachedValueWithParameters.total.get.count,1774280874809000000,1774280934943000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1774280874809000000,1774280934943000000,2241945
DiskQueryRelay.tasksExecuted,1774280874809000000,1774280934943000000,14442
parser.XML.size.bytes,1774280874809000000,1774280934943000000,16084
writeAction.max.wait.ms,1774280874809000000,1774280934943000000,856
DiskQueryRelay.taskExecutionTotalTimeUs,1774280874809000000,1774280934943000000,778854
writeAction.median.wait.ms,1774280874809000000,1774280934943000000,1100
writeAction.count,1774280874809000000,1774280934943000000,42
parser.XML.time.ns,1774280874809000000,1774280934943000000,22579957
lexer.XML.time.ns,1774280874809000000,1774280934943000000,1701708
lexer.XML.size.bytes,1774280874809000000,1774280934943000000,16084
writeAction.wait.ms,1774280874809000000,1774280934943000000,1115
DiskQueryRelay.tasksRequested,1774280874809000000,1774280934943000000,14442
cacheStateStorage.get.duration,1774280874809000000,1774280934943000000,188
cacheStateStorage.set.counter,1774280874809000000,1774280934943000000,6
cacheStateStorage.get.counter,1774280874809000000,1774280934943000000,143
cacheStateStorage.set.duration,1774280874809000000,1774280934943000000,10
FilePageCacheLockFree.totalPageAllocationsWaited,1774280874809000000,1774280934943000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774280874809000000,1774280934943000000,0
DirectByteBufferAllocator.reclaimed,1774280874809000000,1774280934943000000,3
FilePageCache.uncachedFileAccess,1774280874809000000,1774280934943000000,152
FilePageCacheLockFree.totalPagesWritten,1774280874809000000,1774280934943000000,0
FilePageCache.totalPageDisposalsUs,1774280874809000000,1774280934943000000,1296
FilePageCacheLockFree.totalBytesWritten,1774280874809000000,1774280934943000000,0
MappedFileStorage.totalBytesMapped,1774280874809000000,1774280934943000000,252968960
StorageLockContext.competingThreads.90P,1774280874809000000,1774280934943000000,0
StreamlinedBlobStorage.recordsRelocated,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1774280874809000000,1774280934943000000,0
MappedFileStorage.totalPagesMapped,1774280874809000000,1774280934943000000,21
FilePageCache.pageLoads,1774280874809000000,1774280934943000000,294
FilePageCache.pageHits,1774280874809000000,1774280934943000000,21623
MappedFileStorage.totalTimeSpentOnMappingUs,1774280874809000000,1774280934943000000,13192
FilePageCacheLockFree.nativeBytesInUse,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1774280874809000000,1774280934943000000,0
DirectByteBufferAllocator.misses,1774280874809000000,1774280934943000000,291
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774280874809000000,1774280934943000000,302014464
DirectByteBufferAllocator.hits,1774280874809000000,1774280934943000000,3
FilePageCache.capacityInBytes,1774280874809000000,1774280934943000000,503316478
FilePageCacheLockFree.totalHeapBytesReclaimed,1774280874809000000,1774280934943000000,0
MappedFileStorage.storages,1774280874809000000,1774280934943000000,16
FilePageCache.totalPageLoadsUs,1774280874809000000,1774280934943000000,214748
FilePageCacheLockFree.housekeeperTurnsSkipped,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774280874809000000,1774280934943000000,0
StreamlinedBlobStorage.recordsDeleted,1774280874809000000,1774280934943000000,27
FilePageCacheLockFree.totalPagesReadMs,1774280874809000000,1774280934943000000,0
DirectByteBufferAllocator.disposed,1774280874809000000,1774280934943000000,0
FilePageCache.disposedBuffers,1774280874809000000,1774280934943000000,3
StreamlinedBlobStorage.recordsAllocated,1774280874809000000,1774280934943000000,549596
FilePageCacheLockFree.totalBytesRead,1774280874809000000,1774280934943000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalPagesAllocated,1774280874809000000,1774280934943000000,0
StorageLockContext.competingThreads.avg,1774280874809000000,1774280934943000000,0.0
FilePageCacheLockFree.totalPagesRequested,1774280874809000000,1774280934943000000,0
FilePageCache.maxRegisteredFiles,1774280874809000000,1774280934943000000,544
FilePageCacheLockFree.heapBytesInUse,1774280874809000000,1774280934943000000,0
FilePageCache.pageFastCacheHits,1774280874809000000,1774280934943000000,57434
FilePageCacheLockFree.totalPagesWriteMs,1774280874809000000,1774280934943000000,0
FilePageCache.maxCacheSizeInBytes,1774280874809000000,1774280934943000000,302014464
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1774280874809000000,1774280934943000000,40349132
FilePageCacheLockFree.housekeeperTurnsDone,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalPagesHandedOver,1774280874809000000,1774280934943000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1774280874809000000,1774280934943000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774280874809000000,1774280934943000000,8207451
FilePageCacheLockFree.totalBytesRequested,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalPagesReclaimed,1774280874809000000,1774280934943000000,0
StorageLockContext.competingThreads.max,1774280874809000000,1774280934943000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.commit.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1774280874809000000,1774280934943000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1774280874809000000,1774280934943000000,1
VFS.contentStorage.recordsReadDecompressed,1774280874809000000,1774280934943000000,0
VFS.fileByIdCache.misses,1774280874809000000,1774280934943000000,566632
VFS.fileByIdCache.hits,1774280874809000000,1774280934943000000,5
VFS.contentStorage.recordsDecompressionTimeUs,1774280874809000000,1774280934943000000,0
VFS.invertedFileNameIndex.requests,1774280874809000000,1774280934943000000,2
VFS.contentStorage.recordsRead,1774280874809000000,1774280934943000000,37
VFS.contentStorage.recordsStored,1774280874809000000,1774280934943000000,0
VFS.fileChildByName,1774280874809000000,1774280934943000000,189233
VFS.contentStorage.recordsDeduplicated,1774280874809000000,1774280934943000000,0
FileNameCache.totalMisses,1774280874809000000,1774280934943000000,716224
VFS.contentStorage.recordsUncompressedSize,1774280874809000000,1774280934943000000,0
FileNameCache.queries,1774280874809000000,1774280934943000000,8520512
VFS.contentStorage.recordsStoredCompressed,1774280874809000000,1774280934943000000,0
VFS.contentStorage.recordsReadSize,1774280874809000000,1774280934943000000,55201
VFS.contentStorage.recordsStoredSize,1774280874809000000,1774280934943000000,0
NonBlockingReadAction.finalizedExecutionsCount,1774280874809000000,1774280934943000000,58
NonBlockingReadAction.failedExecutionTimeUs,1774280874809000000,1774280934943000000,58965
WriteAction.executionsCount,1774280874809000000,1774280934943000000,42
ReadAction.executionsCount,1774280874809000000,1774280934943000000,601373
AWTEventQueue.dispatchTimeAvgNs,1774280874809000000,1774280934943000000,118400.0
NonBlockingReadAction.failedExecutionsCount,1774280874809000000,1774280934943000000,9
FlushQueue.tasksExecuted,1774280874809000000,1774280934943000000,2
AWTEventQueue.dispatchTime90PNs,1774280874809000000,1774280934943000000,135167
FlushQueue.queueSizeMax,1774280874809000000,1774280934943000000,0
FlushQueue.waitingTime90PNs,1774280874809000000,1774280934943000000,278527
NonBlockingReadAction.finalizedExecutionTimeUs,1774280874809000000,1774280934943000000,1271656
AWTEventQueue.dispatchTimeMaxNs,1774280874809000000,1774280934943000000,135167
FlushQueue.waitingTimeMaxNs,1774280874809000000,1774280934943000000,278527
FlushQueue.executionTimeMaxNs,1774280874809000000,1774280934943000000,34303
FlushQueue.executionTimeAvgNs,1774280874809000000,1774280934943000000,30816.0
AWTEventQueue.eventsDispatched,1774280874809000000,1774280934943000000,2
FlushQueue.queueSizeAvg,1774280874809000000,1774280934943000000,0.0
FlushQueue.executionTime90PNs,1774280874809000000,1774280934943000000,34303
AWTEventQueue.dispatchTimeTotalNS,1774280874809000000,1774280934943000000,9526608194
FlushQueue.queueSize90P,1774280874809000000,1774280934943000000,0
FlushQueue.waitingTimeAvgNs,1774280874809000000,1774280934943000000,206592.0
jps.module.iml.entities.serializer.load.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleBridge.before.changed.ms,1774280934943000000,1774280980515000000,0
workspaceModel.do.save.caches.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1774280934943000000,1774280980515000000,0
jps.save.changed.project.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.global.apply.state.to.project.ms,1774280934943000000,1774280980515000000,0
workspaceModel.orphan.listener.update.ms,1774280934943000000,1774280980515000000,0
jps.facet.change.listener.process.change.events.ms,1774280934943000000,1774280980515000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1774280934943000000,1774280980515000000,0
jps.save.global.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1774280934943000000,1774280980515000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleBridge.update.option.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1774280934943000000,1774280980515000000,0
jps.load.project.to.empty.storage.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1774280934943000000,1774280980515000000,0
jps.artifact.entities.serializer.load.entities.ms,1774280934943000000,1774280980515000000,0
jps.apply.loaded.storage.ms,1774280934943000000,1774280980515000000,0
jps.facet.change.listener.init.bridge.ms,1774280934943000000,1774280980515000000,0
jps.load.initial.state.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1774280934943000000,1774280980515000000,0
workspaceModel.load.cache.from.file.ms,1774280934943000000,1774280980515000000,0
jps.module.iml.entities.serializer.save.entities.ms,1774280934943000000,1774280980515000000,0
jps.reload.project.entities.ms,1774280934943000000,1774280980515000000,0
jps.library.entities.serializer.load.entities.ms,1774280934943000000,1774280980515000000,0
jps.global.handle.before.change.events.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1774280934943000000,1774280980515000000,0
jps.facet.change.listener.before.change.events.ms,1774280934943000000,1774280980515000000,0
workspaceModel.load.cache.metadata.from.file.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1774280934943000000,1774280980515000000,0
workspaceModel.sync.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1774280934943000000,1774280980515000000,0
workspaceModel.global.updates.count,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1774280934943000000,1774280980515000000,0
jps.global.initialize.library.bridges.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1774280934943000000,1774280980515000000,0
jps.artifact.entities.serializer.save.entities.ms,1774280934943000000,1774280980515000000,0
jps.global.get.library.by.name.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1774280934943000000,1774280980515000000,0
jps.storage.jps.conf.reader.load.component.ms,1774280934943000000,1774280980515000000,0
jps.project.serializers.save.ms,1774280934943000000,1774280980515000000,0
jps.project.serializers.load.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1774280934943000000,1774280980515000000,0
jps.global.initialize.library.bridges.after.loading.ms,1774280934943000000,1774280980515000000,0
workspaceModel.save.cache.to.file.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1774280934943000000,1774280980515000000,0
jps.global.get.library.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.entities.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1774280934943000000,1774280980515000000,0
jps.app.storage.content.reader.load.component.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.instances.count,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1774280934943000000,1774280980515000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1774280934943000000,1774280980515000000,0
workspaceModel.global.updates.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1774280934943000000,1774280980515000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1774280934943000000,1774280980515000000,0
jps.library.entities.serializer.save.entities.ms,1774280934943000000,1774280980515000000,0
jps.global.get.libraries.ms,1774280934943000000,1774280980515000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1774280934943000000,1774280980515000000,0
jps.global.handle.changed.events.ms,1774280934943000000,1774280980515000000,0
JVM.totalTimeToSafepointsMs,1774280934943000000,1774280980515000000,2
JVM.totalBytesAllocated,1774280934943000000,1774280980515000000,31309184
JVM.newThreadsCount,1774280934943000000,1774280980515000000,3
JVM.usedHeapBytes,1774280934943000000,1774280980515000000,320602128
JVM.totalCpuTimeMs,1774280934943000000,1774280980515000000,2600
JVM.maxThreadCount,1774280934943000000,1774280980515000000,118
JVM.totalDirectByteBuffersBytes,1774280934943000000,1774280980515000000,48646826
JVM.GC.collections,1774280934943000000,1774280980515000000,2
JVM.totalSafepointCount,1774280934943000000,1774280980515000000,21
JVM.threadCount,1774280934943000000,1774280980515000000,55
JVM.totalTimeAtSafepointsMs,1774280934943000000,1774280980515000000,100
JVM.usedNativeBytes,1774280934943000000,1774280980515000000,354348064
OS.loadAverage,1774280934943000000,1774280980515000000,30.37060546875
JVM.maxHeapBytes,1774280934943000000,1774280980515000000,2147483648
JVM.GC.collectionTimesMs,1774280934943000000,1774280980515000000,98
Indexing.writer_0.totalTimeSpentWritingMs,1774280934943000000,1774280980515000000,0
Indexes.stubs.lookups,1774280934943000000,1774280980515000000,0
Indexes.entries.lookupDuration90PMs,1774280934943000000,1774280980515000000,0.0
Indexes.stubs.lookupDurationMaxMs,1774280934943000000,1774280980515000000,0.0
Indexing.totalTimeIndexersSleptMs,1774280934943000000,1774280980515000000,0
Indexing.cache.totalCacheEvicted,1774280934943000000,1774280980515000000,0
Indexes.allKeys.lookups,1774280934943000000,1774280980515000000,0
Indexes.allKeys.lookupDurationAvgMs,1774280934943000000,1774280980515000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1774280934943000000,1774280980515000000,0
