# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
parser.XML.size.bytes,1774280986399000000,1774281046418000000,4021
lexer.XML.time.ns,1774280986399000000,1774281046418000000,73469792
lexer.XML.size.bytes,1774280986399000000,1774281046418000000,4021
writeAction.max.wait.ms,1774280986399000000,1774281046418000000,1202
writeAction.count,1774280986399000000,1774281046418000000,47
DiskQueryRelay.tasksExecuted,1774280986399000000,1774281046418000000,12723
parser.XML.time.ns,1774280986399000000,1774281046418000000,22374834
DiskQueryRelay.taskExecutionTotalTimeUs,1774280986399000000,1774281046418000000,571772
DiskQueryRelay.tasksRequested,1774280986399000000,1774281046418000000,12723
writeAction.median.wait.ms,1774280986399000000,1774281046418000000,1600
writeAction.wait.ms,1774280986399000000,1774281046418000000,1663
DiskQueryRelay.taskWaitingTotalTimeUs,1774280986399000000,1774281046418000000,2742415
compiler.ArtifactManagerBridge.commit.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1774280986399000000,1774281046418000000,2
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1774280986399000000,1774281046418000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1774280986399000000,1774281046418000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1774280986399000000,1774281046418000000,0
StreamlinedBlobStorage.recordsRelocated,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1774280986399000000,1774281046418000000,0
DirectByteBufferAllocator.misses,1774280986399000000,1774281046418000000,291
MappedFileStorage.totalPagesMapped,1774280986399000000,1774281046418000000,21
FilePageCacheLockFree.heapBytesInUse,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.nativeBytesInUse,1774280986399000000,1774281046418000000,0
DirectByteBufferAllocator.disposed,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalPagesReclaimed,1774280986399000000,1774281046418000000,0
FilePageCache.totalPageDisposalsUs,1774280986399000000,1774281046418000000,1017
MappedFileStorage.storages,1774280986399000000,1774281046418000000,16
StorageLockContext.competingThreads.avg,1774280986399000000,1774281046418000000,0.017094017094017096
FilePageCacheLockFree.totalPagesAllocated,1774280986399000000,1774281046418000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774280986399000000,1774281046418000000,0
FilePageCache.uncachedFileAccess,1774280986399000000,1774281046418000000,153
FilePageCache.pageHits,1774280986399000000,1774281046418000000,24421
StreamlinedBlobStorage.recordsDeleted,1774280986399000000,1774281046418000000,27
FilePageCache.disposedBuffers,1774280986399000000,1774281046418000000,3
DirectByteBufferAllocator.hits,1774280986399000000,1774281046418000000,3
FilePageCacheLockFree.totalPagesRequested,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalBytesRequested,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774280986399000000,1774281046418000000,0
FilePageCacheLockFree.totalPagesReadMs,1774280986399000000,1774281046418000000,0
MappedFileStorage.totalBytesMapped,1774280986399000000,1774281046418000000,252968960
FilePageCache.pageLoads,1774280986399000000,1774281046418000000,294
