# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774322663864000000,1774322723979000000,8211218
StreamlinedBlobStorage.recordsRelocated,1774322663864000000,1774322723979000000,0
FilePageCache.disposedBuffers,1774322663864000000,1774322723979000000,3
DirectByteBufferAllocator.hits,1774322663864000000,1774322723979000000,3
FilePageCacheLockFree.totalNativeBytesAllocated,1774322663864000000,1774322723979000000,0
FilePageCache.totalPageDisposalsUs,1774322663864000000,1774322723979000000,4477
StorageLockContext.competingThreads.90P,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalPagesRequested,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalPagesReclaimed,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.nativeBytesInUse,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1774322663864000000,1774322723979000000,0
FilePageCache.pageLoads,1774322663864000000,1774322723979000000,295
FilePageCacheLockFree.totalNativeBytesReclaimed,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774322663864000000,1774322723979000000,0
MappedFileStorage.totalBytesMapped,1774322663864000000,1774322723979000000,248774656
MappedFileStorage.totalTimeSpentOnMappingUs,1774322663864000000,1774322723979000000,12177
FilePageCacheLockFree.totalBytesRead,1774322663864000000,1774322723979000000,0
FilePageCache.maxCacheSizeInBytes,1774322663864000000,1774322723979000000,304103424
FilePageCacheLockFree.totalPagesRequestsMs,1774322663864000000,1774322723979000000,0
FilePageCache.totalPageLoadsUs,1774322663864000000,1774322723979000000,344551
FilePageCacheLockFree.totalPagesWritten,1774322663864000000,1774322723979000000,0
DirectByteBufferAllocator.misses,1774322663864000000,1774322723979000000,292
FilePageCacheLockFree.totalPagesReadMs,1774322663864000000,1774322723979000000,0
MappedFileStorage.totalPagesMapped,1774322663864000000,1774322723979000000,20
FilePageCacheLockFree.totalPageAllocationsWaited,1774322663864000000,1774322723979000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774322663864000000,1774322723979000000,0
FilePageCache.uncachedFileAccess,1774322663864000000,1774322723979000000,147
FilePageCacheLockFree.totalHeapBytesReclaimed,1774322663864000000,1774322723979000000,0
MappedFileStorage.storages,1774322663864000000,1774322723979000000,16
StorageLockContext.competingThreads.avg,1774322663864000000,1774322723979000000,0.0
FilePageCache.pageHits,1774322663864000000,1774322723979000000,21849
DirectByteBufferAllocator.disposed,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1774322663864000000,1774322723979000000,0
StorageLockContext.competingThreads.max,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalBytesWritten,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalPagesAllocated,1774322663864000000,1774322723979000000,0
DirectByteBufferAllocator.reclaimed,1774322663864000000,1774322723979000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1774322663864000000,1774322723979000000,40359734
FileChannelInterruptsRetryer.totalRetriedAttempts,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalBytesRequested,1774322663864000000,1774322723979000000,0
FilePageCacheLockFree.totalPagesWriteMs,1774322663864000000,1774322723979000000,0
FlushQueue.executionTime90PNs,1774322663864000000,1774322723979000000,0
FlushQueue.tasksExecuted,1774322663864000000,1774322723979000000,0
ReadAction.executionsCount,1774322663864000000,1774322723979000000,569164
AWTEventQueue.dispatchTime90PNs,1774322663864000000,1774322723979000000,0
NonBlockingReadAction.failedExecutionsCount,1774322663864000000,1774322723979000000,3
AWTEventQueue.dispatchTimeTotalNS,1774322663864000000,1774322723979000000,9531361130
FlushQueue.executionTimeAvgNs,1774322663864000000,1774322723979000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1774322663864000000,1774322723979000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1774322663864000000,1774322723979000000,1153405
FlushQueue.executionTimeMaxNs,1774322663864000000,1774322723979000000,0
FlushQueue.waitingTimeAvgNs,1774322663864000000,1774322723979000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1774322663864000000,1774322723979000000,0.0
FlushQueue.queueSize90P,1774322663864000000,1774322723979000000,0
WriteAction.executionsCount,1774322663864000000,1774322723979000000,44
NonBlockingReadAction.failedExecutionTimeUs,1774322663864000000,1774322723979000000,11763
AWTEventQueue.eventsDispatched,1774322663864000000,1774322723979000000,0
FlushQueue.queueSizeAvg,1774322663864000000,1774322723979000000,0.0
FlushQueue.waitingTime90PNs,1774322663864000000,1774322723979000000,0
FlushQueue.waitingTimeMaxNs,1774322663864000000,1774322723979000000,0
NonBlockingReadAction.finalizedExecutionsCount,1774322663864000000,1774322723979000000,55
FlushQueue.queueSizeMax,1774322663864000000,1774322723979000000,0
writeAction.max.wait.ms,1774322663864000000,1774322723979000000,522
writeAction.count,1774322663864000000,1774322723979000000,44
DiskQueryRelay.taskWaitingTotalTimeUs,1774322663864000000,1774322723979000000,3393169
parser.XML.size.bytes,1774322663864000000,1774322723979000000,8042
lexer.XML.time.ns,1774322663864000000,1774322723979000000,1546167
DiskQueryRelay.tasksExecuted,1774322663864000000,1774322723979000000,14256
lexer.XML.size.bytes,1774322663864000000,1774322723979000000,8042
parser.XML.time.ns,1774322663864000000,1774322723979000000,8922375
writeAction.wait.ms,1774322663864000000,1774322723979000000,557
DiskQueryRelay.taskExecutionTotalTimeUs,1774322663864000000,1774322723979000000,1206208
writeAction.median.wait.ms,1774322663864000000,1774322723979000000,500
DiskQueryRelay.tasksRequested,1774322663864000000,1774322723979000000,14258
workspaceModel.updates.ms,1774322663864000000,1774322723979000000,92
workspaceModel.collect.changes.ms,1774322663864000000,1774322723979000000,0
workspaceModel.workspaceFileIndexData.init.ms,1774322663864000000,1774322723979000000,264
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1774322663864000000,1774322723979000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1774322663864000000,1774322723979000000,0
workspaceModel.check.recursive.update.ms,1774322663864000000,1774322723979000000,2
workspaceModel.replace.project.model.ms,1774322663864000000,1774322723979000000,8
workspaceModel.updates.count,1774322663864000000,1774322723979000000,13
workspaceModel.updates.precise.ms,1774322663864000000,1774322723979000000,15
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1774322663864000000,1774322723979000000,501
workspaceModel.initializing.ms,1774322663864000000,1774322723979000000,35
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1774322663864000000,1774322723979000000,2965
workspaceModel.cachedValue.calculated.count,1774322663864000000,1774322723979000000,202
workspaceModel.pre.handlers.ms,1774322663864000000,1774322723979000000,2
workspaceModel.to.snapshot.ms,1774322663864000000,1774322723979000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1774322663864000000,1774322723979000000,0
workspaceModel.on.before.changed.ms,1774322663864000000,1774322723979000000,18
workspaceModel.full.replace.project.model.ms,1774322663864000000,1774322723979000000,6
workspaceModel.cachedValueWithParameters.clear.count,1774322663864000000,1774322723979000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1774322663864000000,1774322723979000000,48
workspaceModel.workspaceFileIndexData.instances.count,1774322663864000000,1774322723979000000,2
workspaceModel.cachedValueWithParameters.from.cache.count,1774322663864000000,1774322723979000000,0
workspaceModel.on.changed.ms,1774322663864000000,1774322723979000000,29
workspaceModel.workspaceFileIndexData.markDirty.ms,1774322663864000000,1774322723979000000,0
workspaceModel.init.bridges.ms,1774322663864000000,1774322723979000000,35
workspaceModel.loading.total.ms,1774322663864000000,1774322723979000000,349
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1774322663864000000,1774322723979000000,12
workspaceModel.cachedValueWithParameters.total.get.count,1774322663864000000,1774322723979000000,0
workspaceModel.cachedValue.clear.count,1774322663864000000,1774322723979000000,0
workspaceModel.cachedValue.total.get.count,1774322663864000000,1774322723979000000,1965
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1774322663864000000,1774322723979000000,0
workspaceModel.cachedValue.from.cache.count,1774322663864000000,1774322723979000000,1763
workspaceModel.update.unloaded.entities.ms,1774322663864000000,1774322723979000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1774322663864000000,1774322723979000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1774322663864000000,1774322723979000000,3
workspaceModel.loading.from.cache.ms,1774322663864000000,1774322723979000000,334
cacheStateStorage.set.counter,1774322663864000000,1774322723979000000,6
cacheStateStorage.set.duration,1774322663864000000,1774322723979000000,17
cacheStateStorage.get.counter,1774322663864000000,1774322723979000000,78
cacheStateStorage.get.duration,1774322663864000000,1774322723979000000,116
jps.library.entities.serializer.save.entities.ms,1774322663864000000,1774322723979000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1774322663864000000,1774322723979000000,7
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1774322663864000000,1774322723979000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1774322663864000000,1774322723979000000,1
jps.global.handle.before.change.events.ms,1774322663864000000,1774322723979000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1774322663864000000,1774322723979000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1774322663864000000,1774322723979000000,2
jps.app.storage.content.writer.save.component.ms,1774322663864000000,1774322723979000000,10
jps.facet.change.listener.init.bridge.ms,1774322663864000000,1774322723979000000,0
jps.library.entities.serializer.load.entities.ms,1774322663864000000,1774322723979000000,22
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1774322663864000000,1774322723979000000,0
jps.project.serializers.load.ms,1774322663864000000,1774322723979000000,90
workspaceModel.mutableEntityStorage.referrers.ms,1774322663864000000,1774322723979000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1774322663864000000,1774322723979000000,243
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1774322663864000000,1774322723979000000,0
workspaceModel.sync.entities.ms,1774322663864000000,1774322723979000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1774322663864000000,1774322723979000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1774322663864000000,1774322723979000000,1615
workspaceModel.load.cache.metadata.from.file.ms,1774322663864000000,1774322723979000000,52
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1774322663864000000,1774322723979000000,17
workspaceModel.moduleManagerBridge.load.module.ms,1774322663864000000,1774322723979000000,0
jps.project.serializers.save.ms,1774322663864000000,1774322723979000000,4
workspaceModel.moduleManagerBridge.load.all.modules.ms,1774322663864000000,1774322723979000000,262
workspaceModel.orphan.listener.update.ms,1774322663864000000,1774322723979000000,5
workspaceModel.load.cache.from.file.ms,1774322663864000000,1774322723979000000,340
jps.module.iml.entities.serializer.load.entities.ms,1774322663864000000,1774322723979000000,180
jps.artifact.entities.serializer.load.entities.ms,1774322663864000000,1774322723979000000,6
workspaceModel.mutableEntityStorage.remove.entity.ms,1774322663864000000,1774322723979000000,0
jps.artifact.entities.serializer.save.entities.ms,1774322663864000000,1774322723979000000,0
jps.global.initialize.library.bridges.after.loading.ms,1774322663864000000,1774322723979000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1774322663864000000,1774322723979000000,4
jps.facet.change.listener.before.change.events.ms,1774322663864000000,1774322723979000000,0
workspaceModel.global.apply.state.to.project.ms,1774322663864000000,1774322723979000000,55
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1774322663864000000,1774322723979000000,0
jps.load.initial.state.ms,1774322663864000000,1774322723979000000,9
jps.facet.change.listener.process.change.events.ms,1774322663864000000,1774322723979000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1774322663864000000,1774322723979000000,4
workspaceModel.mutableEntityStorage.instances.count,1774322663864000000,1774322723979000000,93
workspaceModel.mutableEntityStorage.replace.by.source.ms,1774322663864000000,1774322723979000000,17
jps.load.project.to.empty.storage.ms,1774322663864000000,1774322723979000000,207
jps.save.global.entities.ms,1774322663864000000,1774322723979000000,36
workspaceModel.global.updates.ms,1774322663864000000,1774322723979000000,9
jps.global.get.library.ms,1774322663864000000,1774322723979000000,0
workspaceModel.do.save.caches.ms,1774322663864000000,1774322723979000000,363
workspaceModel.mutableEntityStorage.modify.entity.ms,1774322663864000000,1774322723979000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1774322663864000000,1774322723979000000,0
jps.app.storage.content.reader.load.component.ms,1774322663864000000,1774322723979000000,9
workspaceModel.mutableEntityStorage.collect.changes.ms,1774322663864000000,1774322723979000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1774322663864000000,1774322723979000000,0
jps.module.iml.entities.serializer.save.entities.ms,1774322663864000000,1774322723979000000,0
jps.reload.project.entities.ms,1774322663864000000,1774322723979000000,0
workspaceModel.moduleBridge.before.changed.ms,1774322663864000000,1774322723979000000,0
workspaceModel.global.updates.count,1774322663864000000,1774322723979000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1774322663864000000,1774322723979000000,0
workspaceModel.moduleBridge.update.option.ms,1774322663864000000,1774322723979000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1774322663864000000,1774322723979000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1774322663864000000,1774322723979000000,33
workspaceModel.mutableEntityStorage.to.snapshot.ms,1774322663864000000,1774322723979000000,7
workspaceModel.moduleManagerBridge.newModule.ms,1774322663864000000,1774322723979000000,0
workspaceModel.mutableEntityStorage.entities.ms,1774322663864000000,1774322723979000000,0
jps.global.initialize.library.bridges.ms,1774322663864000000,1774322723979000000,32
jps.apply.loaded.storage.ms,1774322663864000000,1774322723979000000,23
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1774322663864000000,1774322723979000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1774322663864000000,1774322723979000000,2
jps.save.changed.project.entities.ms,1774322663864000000,1774322723979000000,4
jps.global.get.libraries.ms,1774322663864000000,1774322723979000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1774322663864000000,1774322723979000000,0
workspaceModel.save.cache.to.file.ms,1774322663864000000,1774322723979000000,291
jps.global.get.library.by.name.ms,1774322663864000000,1774322723979000000,0
jps.global.handle.changed.events.ms,1774322663864000000,1774322723979000000,0
jps.storage.jps.conf.reader.load.component.ms,1774322663864000000,1774322723979000000,25
